Index,xyz_vaccine,seasonal_vaccine
26754,0.15036914551460775,0.44189752522252485
26755,0.11256506029490178,0.47664185647438173
26756,0.0451370277366051,0.10331926378832491
26757,0.4113331913230909,0.5774524633568845
26758,0.5019447338719291,0.7262186082781106
26759,0.049914031055616606,0.2022371308215536
26760,0.040807483793005014,0.11176753410834589
26761,0.2734775486115794,0.6586268742994242
26762,0.16392095026667597,0.5618872999445537
26763,0.6911954193203058,0.8480706163817643
26764,0.736456004853665,0.9064081568566729
26765,0.2143154713977974,0.5816910046456918
26766,0.14487276435635732,0.20643275191497987
26767,0.7179616952305644,0.6349948368542211
26768,0.10014798023594003,0.4583864439435158
26769,0.155029356123891,0.29411532017134934
26770,0.17774301742315754,0.5751568726593965
26771,0.09003850898483982,0.31728374519568825
26772,0.08238930608364306,0.4406088067669258
26773,0.09231912925830678,0.3949195104817194
26774,0.09218669711678214,0.3239164095107707
26775,0.08956656073851293,0.4601699759945836
26776,0.35755747159304757,0.3988061304730682
26777,0.13409114494995492,0.7326754209948181
26778,0.17250727347862288,0.2262244864936969
26779,0.12508363448927245,0.5516725657991881
26780,0.27782021666138473,0.8656489726128075
26781,0.1657835627278618,0.4275837160546126
26782,0.06743856477144433,0.2637591702921069
26783,0.06997614508732963,0.2524076953992976
26784,0.2556025036468179,0.6812072967763213
26785,0.40570020293484993,0.59040723483586
26786,0.1401405706264274,0.2637672021937088
26787,0.1001781545740351,0.6097995764180267
26788,0.11684331377830787,0.7955200700652431
26789,0.05363005290409594,0.35089332594112543
26790,0.0790536817193934,0.2411268040521164
26791,0.06595919104655901,0.16484670476052785
26792,0.21488929333758697,0.6292645508825091
26793,0.16497400406835153,0.8704599951155014
26794,0.6864202855140418,0.8452442150541386
26795,0.12155817711198337,0.7685491104592512
26796,0.036293110997279256,0.13716167624606745
26797,0.19354806012643558,0.49028093838039577
26798,0.261481868956556,0.2736399906824262
26799,0.30979336591313755,0.34151163622957703
26800,0.10721928731411147,0.8666859478103123
26801,0.21846560672036877,0.3421768719438171
26802,0.06255433036174336,0.23749229058664678
26803,0.07715072122414539,0.20351140138240095
26804,0.06209764308315291,0.15364120087333383
26805,0.08782950910703065,0.22677774312839333
26806,0.10459356892248323,0.8763651017692513
26807,0.48424593445987096,0.7888022542176442
26808,0.21478356751639685,0.4740530002715196
26809,0.4087559640163783,0.3055540367802406
26810,0.06936515291372496,0.17219014103829816
26811,0.06400856002495962,0.18365932001153196
26812,0.15838032992560783,0.63642959830244
26813,0.41949300374500975,0.5715778383822708
26814,0.06110920618182122,0.6457584076011432
26815,0.03279785682948436,0.12120428642122894
26816,0.14638675021832234,0.24330187184997862
26817,0.12621054709634172,0.6066911479478087
26818,0.11033643972821093,0.2669207732789359
26819,0.2645800995508595,0.32683355461634495
26820,0.08045531584392876,0.22668114339826323
26821,0.10557661231417913,0.518798886915888
26822,0.2679366757326659,0.6321953925509654
26823,0.28023114246873854,0.49650458456005503
26824,0.06217612585113617,0.6677208804522293
26825,0.37084757923045725,0.6574549448793103
26826,0.10962388529192284,0.6241545541351107
26827,0.0726460510494577,0.19408958816123645
26828,0.19506375434010176,0.5261502013847625
26829,0.5591108233350528,0.860425477265122
26830,0.07753240593591745,0.7039436103707645
26831,0.19529652604756695,0.7169160535429832
26832,0.21488968851327533,0.770423706040285
26833,0.07124445906781775,0.4948791140599856
26834,0.27352853726429016,0.5430151806546565
26835,0.4963689039112588,0.8015432722958066
26836,0.12811052235894316,0.6574164080650153
26837,0.17403105948694414,0.15495499503350307
26838,0.08709304873204769,0.4274165149447108
26839,0.23873296147866777,0.3762971829228068
26840,0.06690037317338683,0.16041941431669213
26841,0.41882488937343787,0.6355621617216497
26842,0.04683043020037714,0.1710865669474667
26843,0.06523062028250472,0.08863016620736285
26844,0.11265254932897595,0.3897683921398135
26845,0.09311376693066105,0.6688557376581717
26846,0.09193992801948908,0.728375365952291
26847,0.30355381235611,0.2538423053466538
26848,0.14624207005887316,0.6654230532873874
26849,0.26543405247503576,0.532068706650886
26850,0.5307452441526113,0.6657922313051781
26851,0.038841173838775944,0.11087773441634881
26852,0.04342440902192157,0.1478543743135266
26853,0.3696053786770214,0.4759271271424337
26854,0.049636223490960335,0.1254592388368998
26855,0.5251281556864037,0.7958511317376026
26856,0.16917887076519106,0.1529222646361387
26857,0.3409307466541229,0.33001695792224434
26858,0.1739021114074485,0.40531763809658083
26859,0.06037414364123137,0.15289158335450406
26860,0.24535546643932302,0.22352420225404668
26861,0.0764598130608781,0.160508720065935
26862,0.09705710360173164,0.28805858539935253
26863,0.19248824363242908,0.43349893923273786
26864,0.36205799541531497,0.3799362552280607
26865,0.05416406945435481,0.10402790110006926
26866,0.14384163523484422,0.5685496946212591
26867,0.07099974843886711,0.20861686063761403
26868,0.5602397900767755,0.7303111845728237
26869,0.06705848295895443,0.29316769237239937
26870,0.5456304740729095,0.8399693792731094
26871,0.051195773452594975,0.12993779701954986
26872,0.16770314497412897,0.4358707391831411
26873,0.1767181031213386,0.717037830323599
26874,0.06136361803156987,0.19298164844652174
26875,0.5644301052480689,0.8265271360653297
26876,0.07541389509973515,0.16145718746699433
26877,0.11178804899560166,0.1886415730000984
26878,0.18877069310611255,0.35672607655459404
26879,0.041868396975404926,0.089152485993836
26880,0.1134210073984784,0.15633545074232183
26881,0.03952494214186365,0.14531747679626797
26882,0.04237070073700224,0.12505939475571273
26883,0.14210385067899498,0.229837904240728
26884,0.13451342850217565,0.23885907214131252
26885,0.2493166317981233,0.5816190789980509
26886,0.13535332080374468,0.764983862166698
26887,0.4744355449965847,0.8243967715443905
26888,0.8626846825974519,0.9015041522822057
26889,0.058165849985838396,0.1691940741209756
26890,0.22423997850354202,0.45868016220042235
26891,0.45198507162807006,0.7034495257880189
26892,0.15718062869094432,0.5873066400409942
26893,0.04163252908454928,0.174472656966108
26894,0.15867420451292302,0.2682754361669058
26895,0.0849746294227531,0.7651617818375551
26896,0.04798999850183916,0.11871093083893311
26897,0.06083495065246999,0.4746683049138315
26898,0.19277720921608332,0.46711668180082466
26899,0.05999095671772843,0.1513023500357687
26900,0.06697090218299194,0.24078705542913426
26901,0.09035444633210563,0.43722503575778615
26902,0.257997141580916,0.8419126586560031
26903,0.2544626874239016,0.2222357060819438
26904,0.06486433427619774,0.38075304723742187
26905,0.3971061090744729,0.775006647620129
26906,0.06689374935177518,0.36695991104529674
26907,0.045516365498734196,0.47087884663659235
26908,0.12719043562575205,0.7167971023770654
26909,0.14055849273347018,0.22133671412878775
26910,0.1865976503441394,0.3932388968058344
26911,0.05495144116106566,0.15667168290606956
26912,0.39724649702811815,0.861641745520148
26913,0.6570534983752503,0.7879992289059177
26914,0.06599666552150978,0.2022149792445551
26915,0.27050541345510426,0.5591106057486439
26916,0.07410507213501012,0.25046802116706474
26917,0.08601532980665587,0.1621590340929065
26918,0.716540809087597,0.8752638964825353
26919,0.2589392153987929,0.5947072277529152
26920,0.05554867401940716,0.17611179740447513
26921,0.1594014608223455,0.6704246407899978
26922,0.10497346002729802,0.7434139651997657
26923,0.13337573413783402,0.4615832890870652
26924,0.7078883390447718,0.8580499355122785
26925,0.13501100174678554,0.6809299264996225
26926,0.38977713142908677,0.4918945005242138
26927,0.33315411922423427,0.6756674597467558
26928,0.12419717850475041,0.44799626783129776
26929,0.07287837395629684,0.2676831066375234
26930,0.623888859489447,0.7412496489451993
26931,0.10525222111020464,0.2804755501133014
26932,0.12703148337526693,0.8534514127116594
26933,0.1015680754090947,0.4715652026406917
26934,0.4705444565575902,0.6533098680117165
26935,0.17046908525496327,0.48140535561949954
26936,0.3564197722180865,0.2893002070727839
26937,0.2505786407235988,0.7071938781007636
26938,0.10884090043830223,0.13974375734589556
26939,0.04459042883086053,0.13907714887800726
26940,0.09440098973355306,0.23488436011653413
26941,0.08012689144120962,0.39969260415042845
26942,0.4093338950125361,0.7070709255202723
26943,0.2542856192929983,0.617441100728043
26944,0.06597599546711752,0.2141112095055177
26945,0.09570493549637506,0.4730389026906227
26946,0.19423660158179035,0.6850682741257498
26947,0.17937592021501245,0.45396875389245905
26948,0.04580163571915949,0.11839725832893608
26949,0.03997178926266633,0.1569640081519332
26950,0.08733604508922937,0.4248056673535851
26951,0.06830968863835231,0.33499499677627503
26952,0.6588242534976767,0.8132422162243668
26953,0.6646038446092681,0.8888185854019762
26954,0.05931291636893574,0.18193399356615333
26955,0.18361763965324285,0.6621566083817757
26956,0.1443678039934402,0.27962434340899406
26957,0.0924331013960995,0.8668365466163732
26958,0.20188339397103572,0.6153434082970053
26959,0.08623459788460369,0.25574516652304113
26960,0.043274258677245894,0.14551457036657856
26961,0.21207765392982275,0.45921221180456856
26962,0.19674491522680035,0.7604743808253477
26963,0.1822660540119891,0.3993208971381366
26964,0.09786844400174474,0.2669328433050757
26965,0.7369034569879138,0.888733295338267
26966,0.05251434539888878,0.13691209588139716
26967,0.1110110907337222,0.40424494170630626
26968,0.08818621017817209,0.7784742040390819
26969,0.08329067279731306,0.280778338218311
26970,0.5358114822023317,0.5926150817238457
26971,0.07634847464409149,0.22137318627815
26972,0.04149111441943161,0.13047456820004752
26973,0.07144407163620045,0.26657385997645383
26974,0.15787288506636205,0.37288564618208747
26975,0.09517116190829944,0.6249632568114678
26976,0.7374444942343384,0.6107624923892793
26977,0.08479487653925162,0.3920264638268926
26978,0.04758363516194246,0.6793864703363733
26979,0.4632672435940142,0.7268016081442957
26980,0.0560038029760235,0.2019116560860021
26981,0.22332563211553025,0.5080930600347082
26982,0.5894010495639119,0.768844104797353
26983,0.12421991193304674,0.4321361502465363
26984,0.06424331671594814,0.17529369020741595
26985,0.05609927768808403,0.11315635359869575
26986,0.0938720231046918,0.31674513955004235
26987,0.07293168969732619,0.2130257067944422
26988,0.05300177581692575,0.1672633585590202
26989,0.28752192252643455,0.7049285232566675
26990,0.06313710756666836,0.1681171726154658
26991,0.3098223830502578,0.5082758907531579
26992,0.30109912492937146,0.480276986807812
26993,0.12780394355523567,0.7746487896572002
26994,0.18408230101246464,0.39969122943783947
26995,0.22270306572750337,0.47185660001198854
26996,0.26124320188590866,0.4632518989449977
26997,0.062070654151448905,0.10956479625778696
26998,0.06402321647044452,0.09545561621633583
26999,0.42922347334601363,0.5756533933618904
27000,0.07913469440981888,0.3755457898426095
27001,0.11383134043638089,0.7442868785681656
27002,0.06546854397465904,0.4076779947918646
27003,0.030758155936778882,0.1350731391059678
27004,0.16084069532226078,0.2709303623880804
27005,0.3630123165465418,0.5966714106341221
27006,0.6698936920938922,0.806564912405747
27007,0.06051083422180583,0.2663503892083362
27008,0.1860484984494744,0.12713986831159726
27009,0.0798058173592784,0.3638249085887206
27010,0.0650154260479135,0.21372240419142938
27011,0.1271621660427647,0.2718260015166602
27012,0.27326976917284834,0.4548780624719788
27013,0.08619475335738287,0.4116866221646088
27014,0.061233806937539305,0.31956651217097853
27015,0.13907637227236494,0.22182646546912518
27016,0.14072500209336397,0.4397263999978429
27017,0.3998152190102193,0.7419056238650548
27018,0.0732504210568742,0.32080811748259724
27019,0.769252952448743,0.9106814187444381
27020,0.24220268833837533,0.3582492959977663
27021,0.14218080702849675,0.45758634794066966
27022,0.12973127201273585,0.2813679217695237
27023,0.13492654884622865,0.25610958991793537
27024,0.1306100744761436,0.32878370982817046
27025,0.19750841132834415,0.16319000720934573
27026,0.09651176759227616,0.4879429202612754
27027,0.09579002767387816,0.6998983391442135
27028,0.28851606455001333,0.7564241061744867
27029,0.11072858833067369,0.31006856337647926
27030,0.1477796894571079,0.36644123101510895
27031,0.22301699046850065,0.7577192662899098
27032,0.2147932143017786,0.5430944560262709
27033,0.2563880317126975,0.5763716764695184
27034,0.11578785862735112,0.5359840533055732
27035,0.07498807937861968,0.2082793617039445
27036,0.12287752896849669,0.6618547032578164
27037,0.41046045965438,0.5765833215644376
27038,0.04047909388621151,0.08747466290239755
27039,0.6774232263852507,0.8752611455446424
27040,0.25446752355482793,0.4126051769945719
27041,0.0986326844750976,0.6331596217485024
27042,0.116835021261086,0.49745097403418415
27043,0.3594180827606949,0.6372607041724724
27044,0.03428317103755281,0.12530255027254977
27045,0.135006748851126,0.5339726555097343
27046,0.061158409389898964,0.14568949290001798
27047,0.5625950070059931,0.4817436561200826
27048,0.18941023254843428,0.5161535841835778
27049,0.37260402618418637,0.7369452243473648
27050,0.06803920940632664,0.49451967163050575
27051,0.1042833046536263,0.2537075527561535
27052,0.0951567474752775,0.27640247223539416
27053,0.7455272804269415,0.8835800423221745
27054,0.05031220467067879,0.1188951847251844
27055,0.163970144212493,0.8301720383474949
27056,0.1237681127978465,0.15970334705964184
27057,0.07249611871123281,0.11255124347311714
27058,0.7328883447320524,0.8995316025030821
27059,0.06146903279378592,0.1920095988649601
27060,0.05087392839691353,0.28871175948820565
27061,0.11164286891468074,0.3917496363572291
27062,0.10381935359777632,0.42559246683491986
27063,0.08331705168715924,0.4755371178576801
27064,0.22610080862370288,0.4726032662148559
27065,0.09998477774691615,0.4261104389568292
27066,0.06239865321717152,0.46573981710299356
27067,0.42165327189201063,0.723580773731665
27068,0.7607203664110932,0.8772222663670234
27069,0.5369435235799908,0.8840020822900666
27070,0.05237528509735499,0.13089285561924177
27071,0.05890605916029171,0.14177360150781684
27072,0.22848092785273022,0.5078430890505357
27073,0.08711575971697685,0.8042140782499954
27074,0.07272876540970531,0.23061375534863718
27075,0.6841505031819698,0.8461640921552889
27076,0.4240415835704938,0.6382374227847694
27077,0.0580106166195712,0.16196298501583542
27078,0.18473139546827316,0.7315957357457958
27079,0.3303127824258718,0.8480262417905855
27080,0.06705598457096873,0.2055879051173865
27081,0.09573593939335344,0.7093726081658888
27082,0.14220112760374015,0.33866431974750355
27083,0.09231283183981247,0.2937906825534867
27084,0.579868253946718,0.66645494578166
27085,0.049587283481978044,0.1226691671606549
27086,0.05456722096994055,0.14306708145786434
27087,0.17156006192431017,0.31952419897228357
27088,0.32055864659704897,0.6513321396703645
27089,0.1558256666044593,0.21064263155171856
27090,0.23161419515348,0.6878621438550462
27091,0.5137079847143665,0.4869615785273428
27092,0.07973833127163694,0.24439821103372686
27093,0.17155648470487742,0.25871363589885954
27094,0.02547878844026552,0.1661284001590679
27095,0.09519218121546424,0.44625360323945734
27096,0.1097415775384983,0.16799086744106528
27097,0.5684355705365958,0.736237284597603
27098,0.5352257922738001,0.8215911401109883
27099,0.17202937002624,0.5067760647363868
27100,0.14440858335318998,0.7662893520019922
27101,0.13645681615510802,0.6002686423485685
27102,0.11425764839322555,0.7057570574372631
27103,0.048465670482336534,0.1665343471433667
27104,0.18760993837478118,0.4678401417205762
27105,0.15054540175578926,0.5562836167358389
27106,0.5045005767627614,0.6926339821125104
27107,0.4570205783977897,0.6287815837395018
27108,0.16631343285026765,0.26944996365937485
27109,0.0725163213637212,0.17468997084039972
27110,0.08804163094818111,0.4327949678777637
27111,0.06360465772360693,0.35826056832701925
27112,0.31831926062281285,0.5776574967587641
27113,0.07542266491575254,0.18151820477939412
27114,0.12158877372688547,0.2253246622010688
27115,0.48840822809318846,0.684880241102406
27116,0.1567657583915926,0.839731024915161
27117,0.05388974408006479,0.14847963719041207
27118,0.10931485240819909,0.45966831575064315
27119,0.06556266209696815,0.2578163013159382
27120,0.28556159597823416,0.9023392538824635
27121,0.05560396306542736,0.6729860693361982
27122,0.06431186284954568,0.3710442658519975
27123,0.0706140188756554,0.22464943016736857
27124,0.07874861034466021,0.2592537294172005
27125,0.043639997028839396,0.1461793229440631
27126,0.22594279632495853,0.18478482108834535
27127,0.07489657096823002,0.1436378566994657
27128,0.1106891624732619,0.44466465678272904
27129,0.3575873399287156,0.5250592125236757
27130,0.08074921971506462,0.21621737324680712
27131,0.06125965297890614,0.17412213010074784
27132,0.49635541006073397,0.8886315546028003
27133,0.18417627061316438,0.6265787096527371
27134,0.6591950122740273,0.8611509545239723
27135,0.2430798191303512,0.5086148896237075
27136,0.06731248764213503,0.45476191118556103
27137,0.06505723638249825,0.18318354416943086
27138,0.15115885210767518,0.4334890592892841
27139,0.15650090274210848,0.23670004327621066
27140,0.8093458325815105,0.8737816145081749
27141,0.5334070003115847,0.7215702031943468
27142,0.07803918975883312,0.22568567331376294
27143,0.2068925308980261,0.4667216937422155
27144,0.06656180417924545,0.14797891076463174
27145,0.4936149260184199,0.702133673489025
27146,0.09861992759605086,0.8272672019221106
27147,0.05251877635550479,0.2093988758297966
27148,0.15042021203073566,0.22771363025484478
27149,0.2534587429166045,0.25235780329857177
27150,0.5205287134766998,0.8752826016159454
27151,0.1716599581671347,0.7055993539709392
27152,0.04036136087019225,0.1951951006299496
27153,0.196475323180387,0.7501961700463541
27154,0.4902008645063393,0.7786333465108713
27155,0.11814540723458652,0.6225811384077048
27156,0.053553007452055004,0.30931785870584294
27157,0.06008540654897014,0.46367342108488785
27158,0.07837368872331181,0.3766347997285446
27159,0.054238407523705276,0.20681302426862638
27160,0.25568094504632954,0.3564902672240021
27161,0.23446302071572772,0.4992600929487222
27162,0.2136041940472781,0.836300058776831
27163,0.5408894334224105,0.49367302190031587
27164,0.27204985318016706,0.26360910150503036
27165,0.40616167684398286,0.6204938657975732
27166,0.15193853110572014,0.3365585919944352
27167,0.09480015391525769,0.41081047620303485
27168,0.22264119354402143,0.6538725152455639
27169,0.4159724656951632,0.568264554248232
27170,0.31625498079175296,0.7390251429455275
27171,0.07998691398037404,0.23742407461906748
27172,0.08823912393114319,0.6881734749546202
27173,0.27308723860382816,0.5262328547744571
27174,0.13926101993290418,0.1407221081513063
27175,0.07197526923027564,0.18498287124870155
27176,0.5733684940389239,0.9048819055029163
27177,0.6130263892647932,0.766923069466155
27178,0.07840463066529445,0.27411821670271014
27179,0.08039210524778888,0.2541319350869427
27180,0.30406118584371816,0.42418201571764663
27181,0.05387888628950684,0.7921257404429651
27182,0.586417612113168,0.8290251999472822
27183,0.06782366942126551,0.6200720389945801
27184,0.08208577918453026,0.3852088806546054
27185,0.5110284199135602,0.7213199067699246
27186,0.18793767285046753,0.6981272604948445
27187,0.09971011271959053,0.23795941285700947
27188,0.10609718805041062,0.40973145270055034
27189,0.10314894606832879,0.5369153167519113
27190,0.41705284526598685,0.7801518320875971
27191,0.20261075348397578,0.8326871813793084
27192,0.476530044696273,0.6799228318126783
27193,0.03474440751307528,0.19770730070390719
27194,0.13357424494768913,0.4665423113920904
27195,0.06105540398676173,0.25903918601885395
27196,0.26267608017887545,0.28029713241512866
27197,0.08345174777891107,0.4932345017804432
27198,0.7607747167337756,0.9321064728096815
27199,0.06195317727473647,0.3550566136549428
27200,0.210482139310447,0.5892838533067596
27201,0.629241829400753,0.7997775005672632
27202,0.09700826037888492,0.25950491688281296
27203,0.06332019096398306,0.18952613030369098
27204,0.035644286412990195,0.11750432450175032
27205,0.11158082495415228,0.2468163521907795
27206,0.1529931668392958,0.3072417927942637
27207,0.12150213774891538,0.22546070974118546
27208,0.6203448630809341,0.6850584295114237
27209,0.15320195402219752,0.259810899784315
27210,0.19661716022307005,0.3302814057120941
27211,0.14707648513524482,0.32346498399666784
27212,0.46473404190449086,0.8623536771891752
27213,0.4578908808033973,0.5043606464062437
27214,0.033883723230327595,0.12025674229539399
27215,0.20205425905192995,0.5910599733463597
27216,0.1638911510547065,0.7805866802659386
27217,0.09203202388947909,0.2854109544433517
27218,0.46048273678088425,0.835044815630394
27219,0.3740730734787675,0.5520918411487065
27220,0.2728152564634101,0.40838005255458726
27221,0.12872017063529886,0.6913800596055651
27222,0.18089224905493942,0.47202128882295713
27223,0.117618872996926,0.624474482770585
27224,0.19163975390877708,0.5939591376096238
27225,0.20339867189863645,0.2894115500406809
27226,0.07046228377927313,0.19643290898186921
27227,0.09788463924909178,0.22597448064170844
27228,0.3988613570020214,0.7226902158749546
27229,0.4153091224557932,0.782876020718762
27230,0.2063679164566383,0.9034364444432506
27231,0.39966829609412274,0.7514630295848492
27232,0.10992919932612236,0.4504937732943426
27233,0.3311404899480447,0.4074767373630654
27234,0.07122011454572176,0.12094962182907992
27235,0.7076390901646807,0.9036887376162457
27236,0.10912632366228792,0.8132243360859917
27237,0.40736629769300026,0.6699648847115701
27238,0.27196889139111113,0.6840678471735475
27239,0.3944779304078522,0.3742170060985742
27240,0.10345471069900875,0.3012841515178933
27241,0.05911298430452558,0.20797347459652293
27242,0.14431069497849158,0.45354360387901343
27243,0.048960392665532794,0.18391179022667373
27244,0.06480129100466524,0.15136250671380316
27245,0.20121058842897738,0.5393801042604307
27246,0.6217977089331699,0.8810343261871337
27247,0.19852372906778323,0.8818682308686825
27248,0.1494303397331724,0.6524147853785257
27249,0.14931232533862845,0.5847527644345002
27250,0.06512358636333541,0.22276931666691405
27251,0.10949442188254015,0.45966518277917656
27252,0.22424961232336843,0.4721060302465862
27253,0.0919739363351869,0.7975856496321219
27254,0.8227775381820481,0.9262635444490253
27255,0.08778312608684549,0.24317381941020352
27256,0.60628004314275,0.9041555245553594
27257,0.3100167618140919,0.47998098554846225
27258,0.44366141287577465,0.7503502055154421
27259,0.5413574749873438,0.797905065577111
27260,0.1809684171038464,0.4435012228683578
27261,0.0945887331115562,0.5224246951327988
27262,0.1837561329164529,0.4301379477744981
27263,0.14806704526560965,0.14954838979691862
27264,0.08865243068909112,0.1812547026860624
27265,0.11047154275739231,0.32809915053416894
27266,0.213530537545104,0.45889810278416926
27267,0.26104422750493667,0.6364543353064819
27268,0.06152766477781989,0.16843726068475764
27269,0.45665631041710947,0.4626310598730456
27270,0.06456595353990198,0.17855327396081525
27271,0.09350174656428577,0.2425634837688071
27272,0.07268991906354383,0.4572864880452044
27273,0.0722325303522868,0.273177736990776
27274,0.0900248716969905,0.3174269766712362
27275,0.16480813874692538,0.40109158211354756
27276,0.06325001754056471,0.19576489942247216
27277,0.061057764346303604,0.8416796970436612
27278,0.19167020737703694,0.36684427321000873
27279,0.08089779546508323,0.3377946441956855
27280,0.3874438182744735,0.44600354651178026
27281,0.08664074004918393,0.43045976864920593
27282,0.13729020923601293,0.7909434685774178
27283,0.05051986529906913,0.14675179615992207
27284,0.27906748827711525,0.5216322899133553
27285,0.10174238309571002,0.5390751222974182
27286,0.11241824704141666,0.40373410464211895
27287,0.19704959358580884,0.5533526956846531
27288,0.4127208907489106,0.7428977521458316
27289,0.34447910777187063,0.5095295060615549
27290,0.06203017183781304,0.12903392069004915
27291,0.6174131217643973,0.8051112076113579
27292,0.09703868508661513,0.5124431206631554
27293,0.1474731930722442,0.8915641564335228
27294,0.06033088713518968,0.11030051094044557
27295,0.23703542174145645,0.7461064330671656
27296,0.09679651381015766,0.6977359413123835
27297,0.09358537712901677,0.632948301958591
27298,0.1098694863918695,0.3714142931424231
27299,0.21146023196292396,0.5832060393971703
27300,0.15961542797022038,0.8018526068751827
27301,0.030184719799533948,0.08983204123045524
27302,0.12170518672127753,0.5780660512591125
27303,0.1310559038057841,0.22393476747239327
27304,0.11528596258175376,0.7496090333951961
27305,0.06906464145204881,0.1467298811074654
27306,0.11626589029375659,0.4668321101705447
27307,0.6815934900496333,0.8099428709541477
27308,0.1499467057015655,0.2986111828323561
27309,0.5629468233424372,0.9154863497647023
27310,0.06107680097525305,0.29748309747392554
27311,0.0926872334690461,0.21856878010146435
27312,0.17652834020833216,0.41883245192290924
27313,0.06239050906701521,0.18825045737285911
27314,0.04146272650701498,0.09487230869030698
27315,0.06894283875091661,0.2461063407413085
27316,0.3583692523878125,0.7161950339934432
27317,0.1799190023945969,0.31792073722719005
27318,0.20078047978656183,0.37988753008063725
27319,0.3177964540878072,0.7360418572928565
27320,0.3347909327058761,0.6228016027280491
27321,0.06525599932869658,0.6066774636816006
27322,0.24419024571076706,0.2750438020912586
27323,0.10637928897053052,0.43236717046942835
27324,0.458487278362021,0.6092990310105267
27325,0.6472029092992844,0.8839627773709486
27326,0.21176040360308104,0.64252471198053
27327,0.2590901658597007,0.39631608530551865
27328,0.279126267246353,0.43952627039246417
27329,0.10541797605759391,0.2734970349228011
27330,0.04533323763961505,0.5661529868419507
27331,0.0657598909614384,0.1974978641265572
27332,0.2137930917405304,0.8413902993202297
27333,0.5408446387112112,0.7146282105486165
27334,0.05068822413906784,0.11189945071273544
27335,0.16916972583026632,0.20417342147487308
27336,0.06326619783726763,0.19406111187420075
27337,0.22097783958362918,0.6476519065903781
27338,0.11912398677153166,0.364567685760271
27339,0.27094961892839553,0.3294335965029811
27340,0.03062068682775319,0.2187993190792547
27341,0.12705852498025835,0.5943050580129818
27342,0.1253749711301123,0.4756959666667939
27343,0.04495260782568975,0.12913657326065053
27344,0.2509769439074234,0.46540074756323596
27345,0.0854377864677428,0.25258991855738355
27346,0.6352883094220146,0.8787000917689146
27347,0.6339058933789414,0.8591616578151123
27348,0.0670425194956649,0.21599552043399112
27349,0.08419613203899119,0.2541624437973915
27350,0.18514384983999294,0.8054272285577181
27351,0.6258800698263756,0.7649388756689639
27352,0.15857538217839742,0.3309382763117103
27353,0.07770445116755204,0.17684132330831764
27354,0.22595200517081693,0.6319010878007468
27355,0.2641584768403461,0.4374968753115688
27356,0.2294459797227317,0.6403967972949224
27357,0.06466120382284175,0.3381551313586368
27358,0.17316705686992487,0.5840669308112375
27359,0.3097415756009931,0.7042506645784254
27360,0.192546374637254,0.6455802156876409
27361,0.07176865301575422,0.8058985455637467
27362,0.21502738507528713,0.4891480083098485
27363,0.13587360993431785,0.3181825577129519
27364,0.09306086763401274,0.3965468997846238
27365,0.22562599750847756,0.5000090947043233
27366,0.39526833328425287,0.621813854733127
27367,0.2872906966584747,0.5364481950046215
27368,0.08644567930132079,0.5323738080471114
27369,0.06891963985728214,0.12825333844047057
27370,0.09504319133147994,0.7960985943612009
27371,0.27780890686121495,0.43414708758396897
27372,0.0737689755189784,0.22422719760932444
27373,0.6865441252939767,0.770280358652706
27374,0.034503361725229546,0.2338940064706667
